mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,class
-373.122268,122.757032,-0.900712,45.816926,32.874432,20.519821,18.255064,14.663643,-1.946917,12.142689,-4.700831,2.697499,5.486759,1.67501,-2.593511,-9.173275,-3.110012,-3.208133,-5.897232,1.672339,-2.892533,-0.525531,1.353276,1.901845,-1.890804,-0.779062,0.562264,3.453665,-0.036822,2.89003,Instrument.Eletrophone.Electroacoustic.Bass
-366.129796,78.271405,23.511993,49.069066,8.267631,18.311205,7.022822,7.79088,4.112745,9.158945,3.783297,3.291722,3.765521,4.765347,4.738169,4.584915,-2.87081,-2.530084,3.869701,1.819944,1.36568,0.166693,-2.165243,0.974315,1.298119,2.296793,-0.957615,0.4088,1.953764,1.624856,Instrument.Membranophone.Bimembranophone.Toms
-285.521895,72.570912,20.037226,22.190784,1.718812,14.197508,0.67855,5.657607,4.915965,2.718189,-2.98673,-1.183331,-2.610669,1.040057,-0.261816,-3.77728,-2.66865,4.279211,7.171952,1.200907,-4.005045,-2.035792,-0.530969,0.175679,-0.522078,3.010113,-2.197708,-1.139471,-2.122921,-3.986927,Instrument.Membranophone.Bimembranophone.Toms
-218.53766,63.596216,17.279266,25.383068,3.955937,12.901156,3.087815,10.473174,1.320673,-0.426422,-5.569046,-2.837423,4.922755,4.922754,0.565135,-5.684241,-0.979673,4.863213,2.760335,-3.615093,-5.296693,0.201739,3.758826,-0.904967,-2.307818,-1.817099,0.982361,-0.00601,-1.368618,-2.49277,Instrument.Membranophone.Bimembranophone.Toms
-218.233626,18.422181,11.004331,17.275443,4.926912,18.249697,5.666531,9.889828,3.624881,7.831224,4.851312,6.505041,2.431621,1.177463,-1.03454,0.927161,3.036595,-1.653881,-0.908104,5.372336,2.574334,0.184436,-3.159968,-1.427085,-1.433628,-4.903992,-6.379102,-3.438201,-1.973202,-4.318905,Instrument.Membranophone.Bimembranophone.Toms
-386.630167,85.088277,14.515077,40.821183,5.345377,22.468942,7.794819,13.71664,5.306429,4.670578,3.963362,4.232858,3.187536,3.042725,0.344238,2.26268,0.605302,-0.13978,3.287689,2.969347,0.541326,-0.346416,-3.203919,-0.175082,0.649786,-1.079778,-1.537268,-2.034011,0.531841,-1.000274,Instrument.Membranophone.Bimembranophone.Toms
-406.306272,-60.956446,-15.697124,-61.322897,-25.980222,-14.875186,23.136909,18.164059,1.080327,-7.970162,-34.97776,-5.04652,-5.568836,14.058057,2.907408,7.799147,-18.323693,-0.003542,-5.180109,2.53925,15.083159,1.702919,-0.677257,-8.307508,4.854498,-3.106628,11.116901,3.690964,2.481736,-3.873717,Instrument.Idiophone.Metal.Bells
-462.071807,-99.303803,-8.028998,9.218668,-0.791157,6.204623,-20.397101,-15.633597,-1.477282,-10.343912,8.499668,5.152951,-1.989173,5.95574,-0.338134,-6.626149,-0.452695,-7.197273,-10.362789,-1.369318,-10.088361,-3.972385,1.237186,-0.500831,2.795325,-4.662534,-7.459934,3.626858,-1.057238,4.24489,Instrument.Idiophone.Metal.Bells
-422.087697,-67.245339,-30.560906,-42.100506,-6.24806,12.585369,20.236327,-23.071394,-13.839053,-23.763734,16.632986,4.04413,1.272083,-15.530026,-3.849067,-1.701242,16.396847,-8.787708,-3.728706,-9.826907,-3.846969,-0.268822,3.312528,-6.669086,-3.98574,-3.641995,7.715801,3.721742,-1.441686,1.165525,Instrument.Idiophone.Metal.Bells
-460.954348,-80.587118,-38.713199,-4.58111,13.392704,0.711519,-32.284335,-6.620284,9.320341,10.17749,-14.616489,-11.60728,6.17293,3.384633,-4.683513,-10.239704,-3.191862,5.659106,-4.872837,-7.441569,-6.749986,2.666575,-4.417649,-4.260756,-3.194044,4.797324,3.975736,-5.109263,0.296429,3.637308,Instrument.Idiophone.Metal.Bells
-405.134903,-54.632261,1.694417,-29.645873,-17.297682,-42.788782,-28.884523,3.835896,3.393107,-8.443708,30.018297,10.060842,11.978328,-4.780472,-19.083018,-0.645955,-23.803297,-4.630466,-5.264787,5.204292,6.349418,10.460263,10.515238,-0.167617,-6.799649,3.542305,-13.776359,2.319826,-10.186146,8.787915,Instrument.Idiophone.Metal.Bells
